ax,ay,az,gx,gy,gz
-0.055908,-0.028564,1.085449,-5.412214,-0.137405,0.015267
-0.048096,-0.022461,1.089355,-4.778626,0.129771,-0.053435
-0.047363,-0.017334,1.088623,-5.282443,-0.190840,-0.549618
-0.062012,-0.018311,1.099365,-4.610687,-0.175573,0.145038
-0.052002,-0.028564,1.090820,-4.801527,0.610687,0.954198
-0.053711,-0.033936,1.086670,-5.351145,0.541985,0.992366
-0.057129,-0.024658,1.097656,-6.870229,-0.381679,0.274809
-0.066162,-0.014648,1.074463,-8.206107,-0.167939,-0.099237
-0.074951,-0.011719,1.085693,-12.694656,-1.030534,-0.435115
-0.067139,0.001221,1.062500,-11.916031,-1.748092,-1.152672
-0.065674,-0.035645,1.077881,-11.732824,-3.885496,-1.969466
-0.064941,-0.031738,1.088379,-9.427481,2.320611,0.442748
-0.064941,-0.051514,1.097412,-5.282443,2.740458,1.190840
-0.056152,-0.055176,1.083740,-5.267176,0.938931,0.625954
-0.030273,-0.057617,1.087891,-8.328244,0.816794,0.580153
-0.067871,-0.049805,1.088379,-4.045802,1.564885,0.740458
-0.082520,-0.048340,1.087402,-3.702290,1.702290,0.473282
-0.083984,-0.040039,1.079834,-4.618320,-0.068702,-0.038168
-0.099121,-0.041504,1.077881,-8.259542,-0.557252,-1.740458
-0.093994,-0.047852,1.107178,-7.160306,0.198473,-4.480916
-0.063965,0.015381,1.098389,-6.916030,2.503817,-4.603054
-0.081299,-0.025635,1.099854,-2.374046,3.557252,-2.274809
-0.076660,-0.029053,1.068359,2.671756,8.480916,-3.526718
-0.071045,-0.014893,1.068115,-0.076336,2.908397,-3.152672
-0.047607,-0.026855,1.085938,-6.374046,1.908397,0.893130
-0.054688,-0.050781,1.094727,-3.290076,6.145038,0.053435
-0.074707,-0.042969,1.094971,0.106870,4.923664,-3.793893
-0.066162,-0.023682,1.050049,-0.984733,5.595420,-3.694656
-0.082764,-0.014648,1.114746,-7.648855,5.351145,1.381679
-0.058838,-0.015381,1.084717,-5.091603,0.740458,1.648855
-0.039795,-0.006104,1.082764,-5.847328,3.778626,2.633588
-0.079590,-0.041260,1.093018,-2.251908,1.519084,3.755725
-0.058594,-0.030518,1.050781,-4.412214,-2.244275,2.015267
-0.070801,-0.019287,1.061035,-4.129771,-13.931297,1.312977
-0.045166,-0.009033,1.097412,-9.961832,-14.641221,1.938931
-0.049072,-0.048828,1.095215,-0.450382,-17.000000,2.557252
-0.038818,-0.028320,1.093262,-5.374046,-16.381680,0.954198
-0.031006,-0.007568,1.093262,0.549618,-9.557252,4.320611
-0.022949,-0.011963,1.096924,-1.030534,-0.625954,8.664123
-0.039063,-0.028564,1.113525,-1.175573,4.633588,10.503817
-0.041992,-0.043213,1.090088,-3.656489,0.038168,9.045801
-0.025391,-0.036621,1.083252,-6.969466,-1.816794,3.114504
-0.031006,-0.014648,1.085938,-4.618320,1.022901,-0.114504
-0.013428,-0.022705,1.078125,-4.450382,2.877863,0.068702
-0.020264,-0.031738,1.083496,-4.160306,-0.137405,0.045802
-0.023193,-0.012451,1.088623,-7.671756,-1.687023,-1.534351
-0.002686,-0.021973,1.117188,-3.137405,-2.656489,-2.709924
-0.010742,-0.017578,1.077393,-2.732824,-5.473282,-1.778626
-0.009766,-0.017578,1.061768,-6.702290,-6.427481,0.648855
-0.009033,-0.011963,1.120850,-5.122138,-4.343512,0.824427
-0.010254,-0.030518,1.097900,-0.687023,-3.358779,-0.221374
-0.007568,-0.019775,1.072754,-3.122137,-5.167939,-0.603053
-0.018555,-0.007324,1.089111,-6.427481,-5.709924,1.763359
0.007324,-0.020020,1.116211,-5.236641,-1.343511,0.938931
0.020508,-0.022217,1.108643,-2.442748,3.221374,-0.137405
0.002686,-0.022949,1.089111,-0.618321,0.969466,1.381679
0.010742,-0.011230,1.083740,-7.427481,-2.809160,2.793893
0.000000,-0.014160,1.097168,-5.083970,-0.893130,0.885496
-0.026611,-0.017822,1.099365,-2.145038,2.083969,-1.129771
-0.012939,-0.020508,1.089600,-1.442748,0.511450,-1.167939
-0.004883,-0.022217,1.082764,-5.877862,0.816794,-2.587786
-0.019531,0.000244,1.109131,-4.465649,5.503817,-3.900763
-0.024902,-0.009033,1.095947,-0.145038,6.503817,-2.938931
-0.018066,-0.002686,1.062256,-3.175573,4.496183,-0.022901
-0.020996,-0.009521,1.106934,-6.648855,2.503817,1.977099
-0.041260,-0.016602,1.096680,-3.648855,3.748092,1.984733
-0.037598,-0.006104,1.078369,-3.351145,-1.885496,3.305344
-0.011719,-0.027100,1.078613,-5.717557,-6.351145,2.839695
-0.000244,-0.007324,1.093018,-6.305344,-5.610687,1.297710
-0.013672,0.000000,1.103760,-5.717557,-3.580153,0.259542
-0.032471,-0.014648,1.082764,-4.312977,-5.564886,0.557252
-0.010254,-0.001465,1.080322,-8.137404,-6.656488,0.809160
0.013916,-0.007813,1.122070,-6.664122,-0.396947,-0.748092
0.011230,0.001465,1.113281,-1.412214,5.679389,-0.137405
-0.012939,-0.009521,1.081543,-2.320611,3.137405,-0.160305
-0.003418,-0.010254,1.076660,-5.793893,-0.641221,0.404580
0.002441,0.006348,1.106934,-6.335878,3.206107,-0.198473
-0.027832,-0.011719,1.084473,-1.213740,5.083970,-2.236641
-0.027588,-0.007324,1.056152,-3.725191,-0.282443,-0.786260
-0.013672,-0.000732,1.095703,-9.694656,-3.916031,0.862595
0.003418,-0.009521,1.111084,-5.809160,0.992366,-0.503817
-0.023682,-0.021484,1.097168,-2.244275,4.328244,-1.076336
-0.025635,-0.010742,1.077148,-5.129771,2.175573,-0.038168
-0.028809,-0.007568,1.101074,-6.748092,1.290076,0.793893
-0.018311,-0.004883,1.090332,-4.816794,1.618321,-0.061069
-0.015625,-0.010010,1.093994,-4.198473,2.007634,-0.007634
-0.017578,-0.011963,1.091553,-6.175572,2.274809,0.587786
-0.023682,-0.005371,1.097412,-4.816794,2.534351,0.099237
-0.031494,-0.012451,1.088623,-3.923664,1.961832,-0.694656
-0.026123,-0.008301,1.083740,-6.099236,-1.564885,0.488550
-0.015381,-0.006836,1.092529,-6.664122,-3.137405,0.595420
-0.006836,-0.015869,1.095703,-4.167939,-1.030534,-0.610687
-0.024658,-0.011230,1.088623,-2.770992,0.435115,-0.847328
-0.026855,-0.003906,1.075439,-3.694656,-1.374046,1.251908
-0.014160,-0.007813,1.097900,-6.549618,-2.267176,1.740458
-0.014404,-0.004150,1.096680,-4.549618,0.435115,0.022901
-0.022461,-0.014648,1.079346,-4.206107,0.320611,0.549618
-0.020752,-0.003174,1.079590,-7.061069,-2.015267,2.229008
-0.014404,-0.004639,1.102783,-6.732824,0.129771,0.152672
-0.023926,-0.010986,1.100098,-3.229008,3.595420,-1.709924
-0.024414,-0.001709,1.076660,-3.717557,3.152672,-0.335878
-0.014648,-0.008789,1.088867,-6.916030,0.702290,0.725191
-0.007568,0.000244,1.103760,-5.603054,3.015267,-0.763359
-0.020752,0.005859,1.098389,-3.190840,4.412214,-1.152672
-0.025879,-0.018799,1.086914,-2.938931,4.931298,-0.007634
-0.017090,-0.006836,1.092041,-2.954198,4.610687,-0.045802
-0.021240,0.000977,1.081299,-4.923664,2.198473,-0.343511
-0.028076,-0.004395,1.080322,-6.053435,-0.419847,-0.877863
-0.027832,-0.003906,1.089600,-6.030534,-1.328244,0.099237
-0.029785,-0.002197,1.096436,-6.702290,-0.954198,0.442748
-0.028320,-0.010254,1.110352,-6.007634,1.839695,-0.374046
-0.031494,-0.006592,1.103516,-4.824428,5.725191,-0.450382
-0.040283,-0.011963,1.078369,-3.435115,4.847328,-0.389313
-0.035645,0.003906,1.083496,-5.908397,0.213740,0.961832
-0.027100,-0.000977,1.101074,-6.511450,0.229008,0.030534
-0.034424,-0.004883,1.092041,-4.984733,1.045802,-0.251908
-0.035400,-0.001709,1.092773,-5.793893,-1.183206,0.312977
-0.025146,-0.007568,1.079102,-7.458015,-4.114504,1.114504
-0.013184,-0.009766,1.098633,-6.343512,-3.183206,0.106870
-0.021240,-0.003418,1.097656,-5.931298,-0.129771,-0.312977
-0.019775,-0.006592,1.097412,-4.412214,2.847328,-0.954198
-0.022949,-0.005615,1.079102,-4.366412,1.625954,-1.045802
-0.033936,-0.007080,1.081787,-6.709924,-1.793893,-0.175573
-0.020752,-0.013672,1.105957,-6.687023,-0.328244,-0.236641
-0.016113,-0.008545,1.100586,-4.145038,4.022901,-0.572519
-0.025635,-0.010742,1.089355,-3.312977,4.541985,-0.381679
-0.033936,-0.009033,1.075195,-6.091603,0.740458,1.022901
-0.024414,-0.013184,1.093750,-5.961832,1.190840,1.083969
-0.013916,-0.017090,1.095703,-4.229008,3.312977,0.198473
-0.025879,-0.015381,1.076172,-3.641221,2.396947,1.015267
-0.026855,0.006836,1.091553,-5.549618,1.183206,2.541985
-0.029541,-0.013672,1.091797,-4.702290,2.503817,1.969466
-0.034912,-0.002441,1.081787,-3.625954,2.000000,1.007634
-0.039063,-0.004150,1.069824,-5.427481,-1.633588,1.137405
-0.032715,-0.002930,1.101807,-6.580153,-2.145038,0.984733
-0.029541,-0.014893,1.095947,-3.717557,0.465649,-0.519084
-0.034668,-0.011963,1.095947,-2.633588,1.343511,-0.549618
-0.040527,-0.004883,1.083252,-5.404580,0.885496,0.961832
-0.032227,-0.001465,1.090576,-4.938931,2.366412,0.908397
-0.029297,0.001709,1.096191,-3.290076,2.694656,-0.748092
-0.034912,-0.000244,1.077393,-3.396947,1.106870,-0.763359
-0.038086,0.000977,1.075195,-5.633588,-2.351145,0.404580
-0.027344,-0.001221,1.106934,-6.480916,-1.687023,-0.251908
-0.045898,0.001465,1.086670,-4.496183,0.045802,-0.946565
-0.028076,-0.001709,1.080322,-5.137404,-2.549618,-0.213740
-0.021973,-0.004639,1.096191,-7.450382,-4.816794,1.343511
-0.038330,-0.004150,1.106934,-5.374046,-0.877863,0.656489
-0.031494,-0.007568,1.100098,-3.099237,2.358779,-0.274809
-0.034424,0.000488,1.078613,-4.297710,1.045802,0.732824
-0.018311,0.001221,1.090332,-6.595420,-2.274809,1.015267
-0.023682,0.002930,1.106445,-4.557252,1.114504,-0.221374
-0.030273,-0.010986,1.092041,-2.068702,4.297710,-0.267176
-0.032471,-0.004150,1.096191,-1.839695,5.007634,-0.832061
-0.029297,0.005127,1.070313,-5.389313,0.519084,-0.175573
-0.028076,-0.009033,1.093750,-7.709924,-2.435115,-0.366412
-0.014893,0.003174,1.100342,-5.015267,1.282443,-1.801527
-0.037109,-0.009277,1.090576,-4.152672,2.984733,-1.320611
-0.034180,-0.002197,1.088379,-5.129771,2.480916,-0.221374
-0.031738,-0.005615,1.091553,-5.282443,2.564885,0.488550
-0.031494,0.001221,1.093506,-3.824427,4.053435,0.480916
-0.037598,-0.002930,1.075195,-4.091603,1.816794,0.709924
-0.031982,-0.002441,1.078613,-6.137404,-3.358779,1.160305
-0.018066,0.003418,1.096436,-7.190840,-5.732824,0.694656
-0.027100,-0.004883,1.093994,-4.419847,-2.687023,-0.725191
-0.031982,0.000488,1.092285,-3.984733,-0.160305,-0.343511
-0.034668,-0.003174,1.086670,-6.076336,-0.229008,0.755725
-0.026123,-0.005859,1.092529,-5.549618,-0.007634,0.488550
-0.028320,-0.003906,1.095459,-4.175572,1.389313,-0.503817
-0.026123,-0.003174,1.085938,-3.809160,1.916031,0.244275
-0.026611,-0.003418,1.088867,-4.526718,1.633588,0.419847
-0.026611,0.000000,1.081543,-4.755725,-0.442748,1.038168
-0.032959,0.000732,1.093262,-5.885496,-0.793893,1.106870
-0.021973,-0.005371,1.091553,-3.908397,0.167939,-0.083969
-0.028809,-0.006592,1.077393,-3.366412,-0.389313,-0.099237
-0.023438,0.002441,1.114502,-2.671756,0.442748,0.099237
-0.025635,0.008301,1.092529,-6.152672,0.083969,0.244275
-0.029541,0.001709,1.093506,-4.183206,1.259542,-0.297710
-0.028809,-0.008545,1.082275,-5.061069,0.366412,0.015267
-0.026611,0.004395,1.087158,-5.625954,-0.801527,-0.358779
-0.019531,0.004395,1.084473,-5.290076,-0.908397,-1.221374
-0.028564,0.003906,1.096680,-5.198473,-1.000000,-0.801527
-0.027832,-0.008545,1.088135,-6.160306,-0.732824,-0.229008
-0.020264,-0.011475,1.100586,-5.870229,0.923664,-0.572519
-0.021240,-0.001465,1.099365,-3.503817,1.977099,-1.511450
-0.031494,0.006348,1.078125,-5.076336,0.694656,0.190840
-0.026611,0.001709,1.094971,-6.091603,1.786260,1.854962
-0.025391,0.002930,1.105225,-3.244275,5.633588,1.099237
-0.025635,0.003662,1.082275,-3.091603,3.267176,-0.534351
-0.032227,0.012695,1.079834,-6.290076,-2.641221,-1.389313
-0.034424,0.012939,1.094482,-6.824428,-4.297710,-1.114504
-0.020752,0.000488,1.101563,-5.786260,-2.290076,-0.541985
-0.029297,-0.001953,1.083984,-5.244275,-1.244275,-1.648855
-0.028320,0.001465,1.081299,-5.832061,-4.061069,-1.916031
-0.024902,0.004150,1.092285,-6.916030,-4.984733,-1.351145
-0.015869,-0.011719,1.100342,-5.709924,-2.114504,-1.244275
-0.026855,0.002441,1.087891,-3.114504,2.122137,-1.137405
-0.025635,-0.009277,1.085938,-4.351145,0.984733,-0.007634
-0.016602,0.004639,1.091064,-6.389313,-3.152672,1.702290
-0.017578,0.000000,1.092041,-5.923664,-3.045802,1.732824
-0.017578,0.002441,1.084473,-4.129771,-2.709924,0.274809
-0.015381,-0.003906,1.072510,-5.778626,-5.282443,0.305344
0.000488,-0.007080,1.101807,-7.106870,-5.816794,-0.030534
-0.002686,0.002441,1.102539,-5.580153,-1.870229,-0.793893
-0.010742,0.001953,1.094971,-4.564886,0.251908,-0.961832
-0.013184,-0.002930,1.085205,-5.664122,-1.305344,-0.664122
-0.013428,-0.009033,1.088867,-6.496183,-3.656489,0.000000
0.000977,-0.001221,1.102539,-5.877862,-0.961832,-0.198473
-0.008789,-0.008057,1.088135,-2.442748,1.969466,-0.717557
-0.020752,-0.007080,1.070801,-5.129771,-2.099237,0.633588
0.003174,-0.000244,1.088135,-7.961832,-4.893130,1.381679
-0.005859,-0.007813,1.100586,-4.618320,-0.282443,0.099237
-0.008057,-0.009033,1.081787,-3.290076,1.076336,1.244275
0.002441,-0.002686,1.083252,-5.778626,-0.900763,2.839695
0.003906,-0.001953,1.096680,-5.564886,-1.580153,2.732824
0.001465,-0.004395,1.095947,-4.480916,-0.358779,1.473282
-0.000488,0.007080,1.093262,-4.572519,1.175573,1.755725
0.004395,-0.000732,1.097656,-4.916030,3.496183,1.908397
-0.003174,0.002197,1.087891,-3.992366,2.923664,0.213740
0.001709,0.002197,1.082764,-5.312977,1.389313,-0.442748
-0.002686,0.000732,1.109131,-5.190840,2.366412,-0.893130
-0.002441,-0.002930,1.083740,-4.717557,2.442748,-0.931298
-0.011230,-0.005859,1.085205,-6.038168,0.801527,-0.419847
-0.003418,0.008789,1.093750,-5.931298,0.267176,-0.251908
-0.009277,-0.003662,1.080322,-5.091603,0.618321,-1.290076
0.000732,0.000977,1.091553,-4.938931,-0.129771,-1.251908
-0.003174,-0.007813,1.089355,-6.160306,0.839695,-0.442748
-0.006836,-0.003906,1.095215,-5.366412,1.625954,0.068702
-0.010742,0.004883,1.092041,-5.648855,1.083969,-0.572519
-0.004883,-0.006348,1.091553,-5.755725,-0.534351,-1.114504
-0.000977,-0.003418,1.096924,-5.129771,0.343511,-0.335878
-0.000244,-0.000244,1.091797,-4.351145,1.847328,0.801527
-0.011475,-0.002441,1.085449,-5.450382,1.152672,1.687023
-0.003174,-0.009521,1.091064,-5.977099,1.229008,1.587786
-0.006348,-0.003174,1.099121,-3.549618,2.755725,-0.091603
-0.007324,0.001709,1.086914,-3.847328,1.175573,-0.458015
-0.002930,0.003418,1.074463,-5.916030,-0.503817,-0.145038
-0.003906,-0.001709,1.103760,-6.290076,-0.511450,-0.022901
-0.010498,-0.005615,1.105957,-4.458015,2.778626,-0.740458
-0.013916,-0.005127,1.099121,-3.458015,4.053435,-0.381679
-0.002441,-0.003906,1.088867,-4.893130,3.961832,0.137405
-0.020752,0.004395,1.091553,-5.099236,4.366412,-0.328244
-0.018555,-0.005127,1.088623,-4.374046,3.305344,-0.877863
-0.019287,-0.000977,1.095215,-5.274809,2.610687,-0.854962
-0.011963,-0.006348,1.089844,-5.488550,2.687023,-0.549618
-0.010986,-0.006592,1.095947,-4.396946,3.465649,-0.580153
-0.019043,0.007080,1.091064,-3.969466,4.145038,-0.328244
-0.031250,-0.007813,1.086426,-4.557252,3.229008,-0.022901
-0.027100,0.001953,1.088623,-5.404580,0.923664,0.648855
-0.015137,-0.000488,1.100098,-5.236641,0.709924,0.496183
-0.012695,-0.006104,1.099121,-4.351145,2.381679,0.022901
-0.025879,-0.001221,1.080322,-4.908397,1.725191,0.702290
-0.025146,0.004395,1.096436,-5.442748,0.221374,0.198473
-0.023193,0.000000,1.093018,-4.938931,0.458015,-0.931298
-0.024658,-0.005371,1.097900,-4.801527,0.725191,-1.022901
-0.017578,0.001709,1.086914,-4.893130,1.488550,-0.038168
-0.019775,0.001953,1.090576,-5.282443,1.572519,0.000000
-0.030518,-0.005127,1.089355,-4.778626,0.687023,-1.091603
-0.019287,0.005859,1.081055,-4.641222,-0.877863,-0.725191
-0.021240,0.000732,1.092041,-5.778626,-2.190840,0.396947
-0.015625,-0.002197,1.098877,-5.770992,-0.969466,0.549618
-0.020508,0.004395,1.086426,-4.694656,-0.160305,-0.244275
-0.021729,-0.001953,1.076660,-6.122138,-1.916031,-0.206107
-0.011475,-0.006592,1.105225,-6.725191,-1.938931,0.267176
-0.020508,0.000000,1.103027,-4.412214,2.137405,-0.267176
-0.016846,-0.002930,1.087891,-3.809160,3.900763,-0.152672
-0.022705,0.000732,1.102051,-4.389313,5.480916,0.656489
-0.028076,0.006592,1.093262,-3.503817,6.022901,0.770992
-0.028320,0.009033,1.085938,-4.122138,2.320611,0.190840
-0.017090,0.006348,1.084473,-4.992366,-0.083969,-0.152672
-0.019287,0.005859,1.098145,-4.549618,0.564885,0.015267
-0.019043,0.003174,1.091309,-4.488550,1.297710,0.908397
-0.033447,0.000244,1.089600,-4.381680,1.190840,0.129771
-0.027344,0.004639,1.080566,-3.763359,-0.992366,-0.595420
-0.022949,0.008789,1.083984,-5.213740,-1.824427,0.076336
-0.023193,0.000732,1.105957,-6.366412,-0.328244,0.709924
-0.024170,-0.003174,1.095947,-4.465649,2.664122,0.175573
-0.027588,0.007568,1.084473,-3.839695,2.061069,-1.106870
-0.025635,0.009766,1.079346,-5.900764,-1.198473,-0.389313
-0.023926,0.003418,1.098633,-6.396946,-0.167939,-0.938931
-0.024658,-0.004883,1.091553,-3.748092,0.923664,-1.816794
-0.028809,0.004883,1.085449,-5.503817,-1.076336,-0.709924
-0.031006,0.004150,1.101074,-6.816794,-1.541985,-0.854962
-0.028564,-0.000732,1.104248,-4.786260,-0.122137,-1.419847
-0.028076,0.008545,1.101074,-4.770992,1.534351,-1.000000
-0.029053,0.000000,1.093018,-5.984733,0.114504,0.251908
-0.025879,0.010498,1.096436,-6.114504,1.564885,-0.221374
-0.021240,0.002197,1.095947,-3.931298,2.923664,-1.473282
-0.023682,0.000000,1.090576,-4.175572,1.679389,-1.183206
-0.023926,0.005615,1.087158,-6.083970,-0.572519,-0.129771
-0.011230,-0.000732,1.098633,-5.458015,0.870229,0.343511
-0.028564,-0.000488,1.093994,-3.381679,1.984733,0.290076
-0.013672,-0.003418,1.093506,-3.282443,-0.129771,0.007634
0.005615,-0.002930,1.085449,-5.351145,-2.076336,1.206107
0.037842,-0.006104,1.048584,-7.030534,0.671756,0.862595
0.001465,0.025391,1.093750,-7.106870,0.854962,1.572519
-0.008301,0.001465,1.081299,-6.541985,-2.664122,3.167939
-0.040771,0.025391,1.117920,-7.679389,-4.213740,3.862595
0.009766,-0.006592,1.101807,-4.778626,-0.167939,2.938931
-0.036621,0.003174,1.096191,-9.854961,-2.549618,5.526718
-0.003906,-0.002930,1.121338,-18.312977,1.106870,3.549618
0.001709,-0.020996,1.114014,-8.160305,6.480916,1.633588
-0.011230,-0.024414,1.089355,-1.702290,7.549618,0.648855
-0.025879,-0.009521,1.036133,-5.198473,3.679389,4.045802
-0.008789,-0.005371,1.088135,-9.854961,0.122137,6.687023
0.016113,-0.008057,1.108887,-3.839695,3.297710,4.297710
-0.011963,-0.003174,1.077148,0.404580,2.870229,3.877863
-0.008545,-0.025635,1.085693,-4.885496,-2.328244,5.557252
0.010742,-0.018066,1.113281,-0.511450,-3.702290,4.664122
0.015381,0.021240,1.068359,-5.732824,-3.022901,5.015267
0.007080,0.007324,1.107666,-7.427481,-5.129771,4.610687
-0.014648,-0.006104,1.118164,9.816793,-2.229008,0.236641
-0.027344,0.015869,1.083252,5.480916,-0.893130,1.519084
0.001221,-0.011963,1.125244,0.541985,4.709924,0.183206
-0.013916,0.023438,1.129639,5.717557,8.854961,-6.030534
-0.036621,0.009766,1.079590,3.938931,5.328244,-8.389313
-0.030029,0.019775,1.075928,-2.870229,2.717557,-7.236641
-0.040771,0.020020,1.099854,-5.641222,3.175573,-9.984733
-0.055420,0.015869,1.096436,-2.664122,4.580153,-14.068703
-0.110107,0.006592,1.093018,-3.106870,1.534351,-13.679389
-0.114014,-0.011963,1.094482,12.000000,-3.656489,-22.488550
-0.101074,0.026367,1.042480,-6.748092,-12.755725,-16.358778
-0.050049,-0.002686,1.108154,3.244275,-17.122137,-11.290076
0.002686,0.148193,0.823486,0.839695,-14.786260,-13.106871
-0.022705,0.088379,1.080078,-2.274809,-4.183206,-12.877863
-0.027100,0.027100,1.061523,-2.534351,-1.473282,-9.641221
-0.045898,0.031982,1.090332,-7.511450,-2.633588,-10.610687
-0.024658,0.048828,1.109863,-10.076336,2.122137,-6.312977
-0.003906,-0.008057,1.106201,-7.267176,19.129770,9.343512
0.020508,0.119873,1.099121,-6.175572,39.541985,22.274809
0.037842,0.142822,1.074219,-17.923664,59.473282,48.038166
-0.045166,0.019531,1.203613,-12.885496,52.938931,41.007633
-0.095215,-0.074219,1.073975,24.885496,30.526718,15.114504
-0.115479,0.008057,0.963623,-1.137405,2.679389,8.564885
-0.062012,0.037842,1.068848,-20.053434,-8.427481,6.923664
-0.081787,0.057861,1.107910,-12.877863,-7.625954,0.900763
-0.105225,0.018799,1.076904,-9.778625,-15.160305,-1.687023
-0.100586,0.051270,1.046875,-11.175572,-20.923664,-6.007634
-0.077637,0.052002,1.066406,-19.839695,-16.145039,-5.160306
-0.076172,0.000732,1.125732,-9.114504,-9.938931,-5.709924
-0.094482,0.017090,1.113525,-11.091603,-4.534351,-8.595420
-0.070068,-0.001221,1.075195,-4.328244,0.396947,-5.496183
-0.073486,0.029297,1.095215,-7.389313,1.396947,-4.755725
-0.067139,0.000732,1.076172,-3.198473,-1.312977,-7.412214
-0.064453,-0.001953,1.094482,-9.809160,-4.740458,-7.099236
-0.049316,0.014160,1.075684,-4.801527,-0.564885,-6.709924
-0.061523,0.022705,1.095947,-5.374046,-1.221374,-5.832061
-0.070313,0.015625,1.091309,-5.045802,-1.190840,-5.259542
-0.054932,0.019043,1.079834,-6.343512,0.045802,-2.900763
-0.046875,0.016602,1.080566,-6.549618,-0.351145,-4.022901
-0.052734,0.009033,1.099121,-7.984733,-2.587786,-4.557252
-0.057617,0.004639,1.097656,-6.458015,-0.984733,-1.946565
-0.062500,0.013184,1.106934,1.076336,2.595420,-1.312977
-0.089355,0.034912,1.063721,-5.251908,-1.358779,1.396947
-0.083984,-0.012207,1.110107,-3.572519,-2.114504,1.076336
-0.081055,0.003906,1.070801,-4.503817,-0.312977,0.488550
-0.063965,0.031494,1.096191,-5.900764,1.175573,4.267176
-0.064453,0.037109,1.098633,-1.992366,3.229008,6.381680
-0.093506,0.007813,1.075928,-1.106870,2.366412,3.931298
-0.079834,0.001953,1.082031,-7.076336,0.702290,0.900763
-0.048584,0.013916,1.091797,-6.473282,1.854962,1.137405
-0.056885,0.003906,1.110107,-3.038168,2.473282,2.587786
-0.038330,0.008789,1.103760,-1.465649,2.679389,2.809160
-0.053955,0.028809,1.064453,-9.183207,-0.625954,3.969466
-0.061523,0.011475,1.092041,-4.839694,0.526718,0.496183
-0.049316,0.012939,1.094238,-4.679389,1.145038,0.740458
-0.066650,0.026611,1.091309,-5.427481,0.244275,-0.160305
-0.067627,0.004883,1.074707,-9.290076,-1.435115,-0.442748
-0.043457,0.003906,1.093506,-7.083970,0.038168,0.389313
-0.048340,0.002197,1.087891,-6.526718,0.145038,-0.786260
-0.046143,0.002197,1.095459,-5.206107,-0.526718,-1.450382
-0.056885,0.014404,1.081299,-5.305344,-0.503817,-1.725191
-0.059326,0.018066,1.091797,-7.473282,-1.603053,-2.541985
-0.056885,0.013184,1.091797,-6.259542,-0.847328,-2.221374
-0.040039,0.003662,1.090576,-2.961832,1.862595,-1.641221
-0.058105,0.004150,1.077881,-5.641222,0.389313,-2.748092
-0.074463,0.022461,1.086914,-8.923664,-2.374046,-2.671756
-0.048584,0.011230,1.079590,-9.946565,-1.938931,-1.442748
-0.049316,0.001953,1.094727,-8.755725,-1.137405,-1.625954
-0.040527,-0.005127,1.082031,-11.274809,-2.366412,-3.000000
-0.051514,0.003418,1.107666,-8.297709,-1.068702,-1.847328
-0.058594,-0.001465,1.099854,-3.633588,0.603053,0.587786
-0.056885,-0.005371,1.087646,-3.183206,0.679389,1.480916
-0.052490,-0.002441,1.081543,-5.015267,0.702290,0.442748
-0.044678,-0.001709,1.091309,-4.335878,1.091603,0.030534
-0.057861,0.011719,1.076660,-5.534351,0.717557,-0.290076
-0.044434,-0.022217,1.115479,-0.801527,1.854962,0.190840
-0.068604,0.000000,1.088379,-0.557252,2.496183,2.061069
-0.062744,0.005859,1.072998,-4.236641,1.610687,0.992366
-0.047119,0.002930,1.081055,-8.580153,1.190840,-0.763359
-0.046631,0.002197,1.090088,-7.053435,1.068702,-0.351145
-0.044678,-0.008789,1.088379,-5.595420,1.511450,-0.206107
-0.042480,0.003418,1.087646,-5.458015,0.862595,-0.709924
-0.037842,-0.001221,1.110352,-4.442748,0.809160,-0.152672
-0.054443,-0.006836,1.086670,-3.419847,0.557252,-1.419847
-0.062500,0.014648,1.085693,-4.053435,0.854962,-0.656489
